Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,year,month
618,US-2015-198706,12/10/2015,14/10/2015,Same Day,MA-17560,Matt Abelman,Home Office,United States,Columbus,Georgia,43229,South,FUR-CH-14307726,Furniture,Chairs,SAFCO Arco Folding Chair,3429.79,2015,10
619,US-2017-183695,06/07/2017,12/07/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Cary,North Carolina,16051,South,TEC-MA-17464523,Technology,Machines,Zebra GX420t Direct Thermal Printer,1717.569,2017,7
620,CA-2017-117590,25/09/2017,28/09/2017,First Class,AS-10225,Alan Schoenberger,Corporate,United States,Orlando,Florida,14814,South,FUR-TA-13610673,Furniture,Tables,Bush Advantage Collection Round Conference Table,757.708,2017,9
621,CA-2017-116059,23/05/2017,29/05/2017,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Lawrence,Massachusetts,95166,East,FUR-FU-11396771,Furniture,Furnishings,Longer-Life Soft White Bulbs,2368.487,2017,5
622,CA-2016-143922,01/10/2016,04/10/2016,Second Class,AH-10210,Alan Hwang,Consumer,United States,Warwick,New Jersey,58777,East,TEC-AC-12575158,Technology,Accessories,Microsoft Arc Touch Mouse,2757.669,2016,10
623,CA-2018-196247,14/01/2018,17/01/2018,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Monroe,Louisiana,99650,South,TEC-CO-15525702,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1271.143,2018,1
624,CA-2017-164789,20/05/2017,24/05/2017,Second Class,SG-20080,Sandra Glassco,Consumer,United States,San Antonio,Texas,78207,South,OFF-PA-12948283,Office Supplies,Paper,Xerox 1967,3064.541,2017,5
625,CA-2018-104813,18/02/2018,22/02/2018,First Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-15791040,Office Supplies,Fasteners,OIC Binder Clips,2372.986,2018,2
626,CA-2018-192733,02/09/2018,07/09/2018,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Portland,Oregon,97206,West,TEC-MA-16210098,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2374.397,2018,9
627,CA-2018-197679,28/12/2018,29/12/2018,Same Day,RB-19705,Roger Barcio,Home Office,United States,Baltimore,Maryland,46152,East,OFF-SU-15120195,Office Supplies,Supplies,Acme Value Line Scissors,306.124,2018,12
628,US-2017-162061,28/07/2017,30/07/2017,First Class,AH-10195,Alan Haines,Corporate,United States,Garland,Texas,41462,South,FUR-TA-10963205,Furniture,Tables,Chromcraft Rectangular Conference Tables,1001.906,2017,7
629,CA-2018-163993,06/01/2018,07/01/2018,Same Day,JS-15685,Jim Sink,Corporate,United States,Edmond,Oklahoma,98706,Central,TEC-PH-10233207,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,3188.281,2018,1
630,CA-2015-166046,06/08/2015,09/08/2015,First Class,LS-16975,Lindsay Shagiari,Home Office,United States,Gulfport,Mississippi,32089,South,TEC-AC-11260344,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,468.349,2015,8
631,US-2017-132455,27/01/2017,30/01/2017,Same Day,GZ-14470,Gary Zandusky,Consumer,United States,Las Vegas,Nevada,54296,West,TEC-AC-11977453,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,1691.97,2017,1
632,CA-2017-176962,20/04/2017,28/04/2017,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Auburn,New York,90969,East,OFF-BI-10098836,Office Supplies,Binders,GBC VeloBinder Manual Binding System,1151.274,2017,4
633,US-2017-125144,24/02/2017,03/03/2017,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Orem,Utah,11161,West,FUR-FU-13314245,Furniture,Furnishings,Longer-Life Soft White Bulbs,1801.086,2017,2
634,CA-2016-101217,29/07/2016,06/08/2016,Standard Class,CG-12520,Claire Gute,Consumer,United States,Tucson,Arizona,71695,West,OFF-EN-16115223,Office Supplies,Envelopes,Globe Weis Peel and Seel First Class Envelopes,639.273,2016,7
635,US-2017-140970,25/02/2017,28/02/2017,Same Day,ES-14080,Erin Smith,Corporate,United States,Henderson,Nevada,10761,West,OFF-AR-13180407,Office Supplies,Art,Newell 322,469.614,2017,2
636,CA-2018-144791,19/06/2018,25/06/2018,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Billings,Montana,25570,West,OFF-AP-18314244,Office Supplies,Appliances,Holmes Odor Grabber,2500.695,2018,6
637,US-2017-126486,24/07/2017,25/07/2017,Same Day,TB-21520,Tracy Blumstein,Consumer,United States,Orlando,Florida,30387,South,OFF-SU-13967894,Office Supplies,Supplies,Premier Automatic Letter Opener,2904.765,2017,7
638,CA-2018-163993,02/11/2018,10/11/2018,Standard Class,JS-15685,Jim Sink,Corporate,United States,Lawrence,Massachusetts,20828,East,OFF-AR-12558453,Office Supplies,Art,Dixon Oriole Pencils,655.637,2018,11
639,CA-2017-132858,28/02/2017,03/03/2017,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Evansville,Indiana,23508,Central,TEC-AC-19918626,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,522.244,2017,2
640,CA-2015-164154,09/03/2015,09/03/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Salem,Oregon,12314,West,TEC-AC-10854889,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,1838.349,2015,3
641,CA-2016-144852,23/04/2016,28/04/2016,First Class,JS-15685,Jim Sink,Corporate,United States,Bossier City,Louisiana,94393,South,FUR-BO-14517199,Furniture,Bookcases,Bush Somerset Collection Bookcase,3300.61,2016,4
642,CA-2018-131148,07/05/2018,09/05/2018,First Class,LH-16900,Lena Hernandez,Consumer,United States,Miami,Florida,33180,South,TEC-MA-14786824,Technology,Machines,Canon imageCLASS MF7460,3179.87,2018,5
643,CA-2015-117079,09/08/2015,14/08/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Norwich,Connecticut,24618,East,FUR-CH-19257134,Furniture,Chairs,Global Ergonomic Managers Chair,2595.04,2015,8
644,US-2017-181999,29/10/2017,01/11/2017,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Plainfield,New Jersey,60338,East,FUR-CH-12019210,Furniture,Chairs,Hon 4700 Series Task Chair,3389.219,2017,10
645,CA-2016-125127,08/04/2016,08/04/2016,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Lawrence,Massachusetts,36476,East,TEC-AC-12144664,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,2491.188,2016,4
646,CA-2017-158447,07/07/2017,07/07/2017,Same Day,AG-10270,Alejandro Grove,Consumer,United States,Montgomery,Alabama,78650,South,TEC-PH-14599450,Technology,Phones,AT&T TR1909W,453.012,2017,7
647,CA-2015-166046,17/10/2015,23/10/2015,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,31694,Central,OFF-SU-19437160,Office Supplies,Supplies,Fiskars Softgrip Scissors,1404.17,2015,10
648,CA-2017-140970,16/04/2017,19/04/2017,Second Class,ES-14080,Erin Smith,Corporate,United States,Salinas,California,77213,West,OFF-SU-14342524,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,772.736,2017,4
649,CA-2017-135446,10/10/2017,16/10/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Monroe,Louisiana,48252,South,FUR-TA-12230889,Furniture,Tables,Bush Advantage Collection Round Conference Table,182.217,2017,10
650,US-2016-180148,17/04/2016,22/04/2016,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Norwich,Connecticut,20911,East,TEC-MA-16850856,Technology,Machines,Canon imageCLASS MF7460,3448.444,2016,4
651,CA-2015-101214,02/07/2015,07/07/2015,Second Class,PO-18865,Patrick ODonnell,Consumer,United States,Oceanside,New York,96155,East,TEC-PH-14317535,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2220.801,2015,7
652,CA-2016-104234,14/08/2016,19/08/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,West Jordan,Utah,68465,West,FUR-FU-12488634,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,329.731,2016,8
653,CA-2016-151668,23/08/2016,27/08/2016,Second Class,DP-13000,Darren Powers,Consumer,United States,Cottage Grove,Minnesota,46968,Central,FUR-BO-12981886,Furniture,Bookcases,O Sullivan 4-Shelf Bookcase in Odessa Pine,659.092,2016,8
654,CA-2016-108804,06/02/2016,07/02/2016,Same Day,GT-14755,Guy Thornton,Consumer,United States,Saginaw,Michigan,79045,Central,FUR-CH-11673190,Furniture,Chairs,SAFCO Arco Folding Chair,74.464,2016,2
655,CA-2015-156616,26/11/2015,02/12/2015,Standard Class,NP-18670,Nora Paige,Consumer,United States,Springfield,Virginia,92232,South,TEC-PH-11784071,Technology,Phones,Cisco SPA 501G IP Phone,2864.257,2015,11
656,CA-2015-127760,14/04/2015,20/04/2015,Second Class,AB-10060,Adam Bellavance,Home Office,United States,Rochester,Minnesota,53483,Central,OFF-ST-10937435,Office Supplies,Storage,Safco Industrial Wire Shelving,937.563,2015,4
657,US-2015-103416,11/01/2015,16/01/2015,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Belleville,Pennsylvania,64432,East,FUR-CH-10402667,Furniture,Chairs,Hon 4700 Series Task Chair,1350.07,2015,1
658,CA-2017-153330,02/12/2017,05/12/2017,First Class,RB-19795,Ross Baird,Home Office,United States,Ann Arbor,Michigan,32224,Central,FUR-TA-14728058,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,2155.707,2017,12
659,CA-2015-166132,04/07/2015,09/07/2015,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Salem,Oregon,79531,West,OFF-ST-12520273,Office Supplies,Storage,SAFCO Boltless Steel Shelving,2405.688,2015,7
660,CA-2017-151196,28/06/2017,05/07/2017,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Boston,Massachusetts,10285,East,FUR-TA-12479340,Furniture,Tables,Bush Advantage Collection Round Conference Table,2789.384,2017,6
661,CA-2018-147619,04/02/2018,12/02/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Columbus,Ohio,43229,East,FUR-TA-15915793,Furniture,Tables,Bevis Boat-Shaped Conference Table,1484.565,2018,2
662,CA-2018-115997,05/11/2018,08/11/2018,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Layton,Utah,82002,West,OFF-SU-18264480,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,2875.272,2018,11
663,CA-2018-179129,12/02/2018,13/02/2018,Same Day,SC-20725,Steven Cartwright,Consumer,United States,Cary,North Carolina,10375,South,FUR-CH-19367969,Furniture,Chairs,Novimex Swivel Fabric Task Chair,469.307,2018,2
664,CA-2015-101658,31/01/2015,04/02/2015,First Class,HK-14890,Heather Kirkland,Corporate,United States,Scottsdale,Arizona,28892,West,TEC-CO-13535586,Technology,Copiers,Canon PC1080F Personal Copier,197.418,2015,1
665,CA-2016-118242,01/03/2016,07/03/2016,Second Class,TS-21610,Troy Staebel,Consumer,United States,Columbia,Tennessee,17088,South,TEC-PH-11237660,Technology,Phones,GE 30524EE4,2079.552,2016,3
666,CA-2016-158540,16/01/2016,21/01/2016,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Charlotte,North Carolina,28205,South,TEC-CO-13060575,Technology,Copiers,Canon PC1080F Personal Copier,492.113,2016,1
667,CA-2017-166493,29/08/2017,31/08/2017,Same Day,RB-19705,Roger Barcio,Home Office,United States,Richmond,Virginia,30432,South,FUR-CH-12912192,Furniture,Chairs,SAFCO Arco Folding Chair,40.015,2017,8
668,CA-2018-116401,15/12/2018,17/12/2018,Same Day,LE-16810,Laurel Elliston,Consumer,United States,New Brunswick,New Jersey,30552,East,OFF-PA-16334410,Office Supplies,Paper,Xerox 1920,1402.608,2018,12
669,US-2015-161112,23/04/2015,24/04/2015,Same Day,DW-13585,Dorothy Wardle,Corporate,United States,Montgomery,Alabama,51050,South,TEC-CO-12765293,Technology,Copiers,Hewlett Packard 610 Color Digital Copier/Printer,1301.431,2015,4
670,US-2018-152386,10/04/2018,12/04/2018,First Class,EH-13945,Eric Hoffmann,Consumer,United States,Richmond,Kentucky,13676,South,FUR-BO-19086001,Furniture,Bookcases,O Sullivan 4-Shelf Bookcase in Odessa Pine,743.261,2018,4
671,US-2015-196068,08/06/2015,12/06/2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Cary,North Carolina,21146,South,TEC-PH-18116934,Technology,Phones,GE 30524EE4,1102.402,2015,6
672,CA-2017-185979,05/01/2017,09/01/2017,First Class,JM-15250,Janet Martin,Consumer,United States,Henderson,Nevada,56640,West,FUR-CH-16833134,Furniture,Chairs,Novimex Swivel Fabric Task Chair,1763.517,2017,1
673,CA-2016-115202,13/01/2016,16/01/2016,Same Day,MS-17980,Michael Stewart,Corporate,United States,Springfield,Virginia,29862,South,TEC-CO-11565160,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,812.032,2016,1
674,US-2016-153736,14/12/2016,18/12/2016,Second Class,CS-12400,Christopher Schild,Home Office,United States,Columbia,Maryland,54436,East,OFF-EN-17229326,Office Supplies,Envelopes,Security-Tint Envelopes,2495.243,2016,12
675,CA-2018-168494,03/05/2018,06/05/2018,Second Class,RA-19885,Ruben Ausman,Corporate,United States,Jackson,Michigan,11958,Central,FUR-BO-11462431,Furniture,Bookcases,O Sullivan Living Dimensions 2-Shelf Bookcases,1592.918,2018,5
676,CA-2016-172768,31/05/2016,03/06/2016,Second Class,SG-20080,Sandra Glassco,Consumer,United States,Hartford,Connecticut,19323,East,FUR-FU-17940001,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,2671.486,2016,5
677,CA-2018-117790,29/11/2018,02/12/2018,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Decatur,Illinois,47568,Central,OFF-FA-12163996,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,1794.652,2018,11
678,US-2017-107972,11/07/2017,19/07/2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-19408669,Technology,Phones,AT&T TR1909W,2986.003,2017,7
679,CA-2017-116059,12/07/2017,18/07/2017,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Layton,Utah,97706,West,FUR-BO-17859936,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,3150.643,2017,7
680,CA-2018-147619,25/02/2018,03/03/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Bristol,Tennessee,36145,South,OFF-EN-15323156,Office Supplies,Envelopes,Poly String Tie Envelopes,2116.084,2018,2
681,CA-2016-172768,25/12/2016,25/12/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Quincy,Illinois,30413,Central,OFF-ST-15371840,Office Supplies,Storage,Safco Industrial Wire Shelving,3457.362,2016,12
682,CA-2018-122659,01/02/2018,06/02/2018,First Class,GM-14455,Gary Mitchum,Home Office,United States,San Francisco,California,94110,West,TEC-CO-14229054,Technology,Copiers,Sharp AL-1530CS Digital Copier,294.402,2018,2
683,CA-2015-112116,21/05/2015,21/05/2015,Same Day,TW-21025,Tamara Willingham,Home Office,United States,Gladstone,Missouri,38063,Central,TEC-MA-10901645,Technology,Machines,Canon imageCLASS MF7460,1501.013,2015,5
684,CA-2017-131711,26/03/2017,31/03/2017,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Omaha,Nebraska,67250,Central,OFF-FA-19410482,Office Supplies,Fasteners,Advantus Push Pins,2090.756,2017,3
685,CA-2015-188335,08/12/2015,13/12/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Rochester,New York,70117,East,FUR-FU-11906007,Furniture,Furnishings,Howard Miller 13.75 Diameter Brushed Chrome Round Wall Clock,1823.38,2015,12
686,US-2015-196068,19/08/2015,25/08/2015,Second Class,AH-10195,Alan Haines,Corporate,United States,Orlando,Florida,34596,South,OFF-SU-16334348,Office Supplies,Supplies,Acme Value Line Scissors,735.751,2015,8
687,CA-2016-125430,13/12/2016,20/12/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Arlington,Virginia,75809,South,FUR-FU-16946668,Furniture,Furnishings,Longer-Life Soft White Bulbs,1234.035,2016,12
688,US-2018-150012,25/09/2018,27/09/2018,First Class,PO-18865,Patrick ODonnell,Consumer,United States,Independence,Missouri,33186,Central,TEC-AC-17312788,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,2309.3,2018,9
689,CA-2018-134510,21/11/2018,23/11/2018,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Garland,Texas,12153,South,TEC-CO-18328292,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2184.142,2018,11
690,US-2015-188335,21/11/2015,21/11/2015,Same Day,SC-20770,Stewart Carmichael,Corporate,United States,Wilmington,Delaware,39213,East,OFF-SU-11921009,Office Supplies,Supplies,Fiskars Softgrip Scissors,1644.571,2015,11
691,CA-2015-108992,29/06/2015,02/07/2015,Same Day,NZ-18565,Nick Zandusky,Home Office,United States,Decatur,Illinois,39351,Central,TEC-MA-14437558,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,3159.55,2015,6
692,CA-2018-116920,11/12/2018,14/12/2018,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Miami,Florida,33180,South,OFF-SU-15326278,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,3357.144,2018,12
693,CA-2018-152837,04/05/2018,05/05/2018,Same Day,JB-15925,Joni Blumstein,Consumer,United States,Bloomington,Illinois,85740,Central,OFF-ST-12914492,Office Supplies,Storage,SAFCO Boltless Steel Shelving,1811.435,2018,5
694,US-2018-148655,29/04/2018,05/05/2018,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Gulfport,Mississippi,92223,South,OFF-SU-15409052,Office Supplies,Supplies,Acme Value Line Scissors,328.242,2018,4
695,US-2018-124452,06/01/2018,09/01/2018,Second Class,DK-13225,Dean Katz,Corporate,United States,Gulfport,Mississippi,13314,South,TEC-AC-16008279,Technology,Accessories,Microsoft Arc Touch Mouse,3142.887,2018,1
696,CA-2017-196607,10/04/2017,16/04/2017,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Troy,New York,20874,East,FUR-CH-19719956,Furniture,Chairs,Global Ergonomic Managers Chair,390.038,2017,4
697,CA-2015-189957,24/02/2015,01/03/2015,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Seattle,Washington,98115,West,OFF-AR-11688991,Office Supplies,Art,Newell 330,78.805,2015,2
698,US-2015-144914,07/09/2015,13/09/2015,Standard Class,RB-19795,Ross Baird,Home Office,United States,Independence,Missouri,93040,Central,OFF-ST-15012276,Office Supplies,Storage,Safco Industrial Wire Shelving,627.012,2015,9
699,CA-2015-167894,02/03/2015,06/03/2015,First Class,JS-15685,Jim Sink,Corporate,United States,Decatur,Georgia,25937,South,FUR-CH-10386516,Furniture,Chairs,SAFCO Arco Folding Chair,534.906,2015,3
700,CA-2017-112054,28/02/2017,03/03/2017,Second Class,DB-13615,Doug Bickford,Consumer,United States,Denver,Colorado,80219,West,OFF-LA-13342651,Office Supplies,Labels,Avery 480,1931.137,2017,2
701,CA-2017-118465,28/08/2017,31/08/2017,Same Day,DS-13180,David Smith,Corporate,United States,New Albany,Indiana,32670,Central,FUR-BO-11726284,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,2683.038,2017,8
702,CA-2017-158447,26/03/2017,01/04/2017,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Gladstone,Missouri,45608,Central,OFF-PA-16426442,Office Supplies,Paper,Xerox 1920,1985.863,2017,3
703,CA-2017-121877,20/11/2017,28/11/2017,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Bossier City,Louisiana,86922,South,OFF-LA-18900282,Office Supplies,Labels,Avery 473,106.73,2017,11
704,US-2016-105610,14/06/2016,15/06/2016,Same Day,KD-16345,Katherine Ducich,Consumer,United States,Spokane,Washington,96108,West,OFF-EN-15275644,Office Supplies,Envelopes,Staple envelope,1116.425,2016,6
705,CA-2015-101658,18/06/2015,24/06/2015,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Plainfield,New Jersey,18681,East,OFF-LA-13559708,Office Supplies,Labels,Avery 473,362.015,2015,6
706,CA-2017-153330,08/11/2017,16/11/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,Cedar Rapids,Iowa,35971,Central,FUR-CH-18286841,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,3465.928,2017,11
707,CA-2018-168674,03/03/2018,11/03/2018,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Wilmington,Delaware,85551,East,FUR-BO-19659628,Furniture,Bookcases,Bush Somerset Collection Bookcase,3190.928,2018,3
